,index,film,budget_processed,genre_1,original_language,popularity,release_date,runtime,revenue
7272,7272,Son of Saul,1000000,War,hu,6.403937,6/11/15,107.0,18000000.0
7273,7273,Frantz,18000000.0,History,fr,9.098394,9/7/16,113.0,18000000.0
7274,7274,Brooklyn,11000000,Drama,en,7.991613,10/20/15,111.0,18000000.0
7275,7275,Satisfaction,18000000.0,Music,en,1.502936,2/12/88,92.0,18000000.0
7276,7276,The Flintstones,46000000,Fantasy,en,15.019586,5/26/94,91.0,18000000.0
7277,7277,Fury,68000000,War,en,36.713807,10/15/14,135.0,18000000.0
7278,7278,Austin Powers in Goldmember,63000000,Comedy,en,8.786653,7/26/02,94.0,18000000.0
7279,7279,42,40000000,Drama,en,11.637224,4/12/13,128.0,18000000.0
7280,7280,Halloween II,15000000,Horror,en,7.490807,8/28/09,105.0,18000000.0
7281,7281,Matchstick Men,62000000,Comedy,en,5.539265,9/1/03,116.0,18000000.0
7282,7282,Underworld: Awakening,70000000,Fantasy,en,12.345348,1/19/12,88.0,18000000.0
7283,7283,Jimmy's Hall,18000000.0,History,en,2.839854,5/30/14,106.0,18000000.0
7284,7284,Pandorum,33000000,Action,en,10.391425,9/8/09,108.0,18000000.0
7285,7285,Back to the Future,19000000,Adventure,en,25.778509,7/3/85,116.0,18000000.0
7286,7286,Woodlawn,12000000,Drama,en,3.216606,10/15/15,123.0,18000000.0
7287,7287,Dead Man Down,18000000.0,Thriller,en,7.150388,3/8/13,118.0,18000000.0
7288,7288,The Village,60000000,Drama,en,8.172707,7/30/04,108.0,18000000.0
7289,7289,White Tiger,11000000,Action,ru,9.56013,5/3/12,104.0,18000000.0
7290,7290,The Aristocats,4000000,Animation,en,9.834047,12/23/70,78.0,18000000.0
7291,7291,Soodhu Kavvum,310000,Comedy,ta,1.217786,5/1/13,138.0,18000000.0
7292,7292,The Getaway,3352254,Action,en,10.037593,12/13/72,118.0,18000000.0
7293,7293,Ringu 2,6000000,Horror,ja,5.277814,1/23/99,92.0,18000000.0
7294,7294,Private Parts,28000000,Comedy,en,10.928417,3/7/97,109.0,18000000.0
7295,7295,For the Bible Tells Me So,18000000.0,Documentary,en,1.032566,10/5/07,98.0,18000000.0
7296,7296,Hostel,4800000,Horror,en,12.093928,1/6/05,94.0,18000000.0
7297,7297,Cookie's Fortune,10000000,Comedy,en,3.380684,1/22/99,118.0,18000000.0
7298,7298,Who's That Girl,18000000.0,Comedy,en,3.78346,8/7/87,92.0,18000000.0
7299,7299,Thin Ice,18000000.0,Crime,en,9.64235,1/24/11,93.0,18000000.0
7300,7300,Aquamarine,12000000,Fantasy,en,11.29062,3/3/06,104.0,18000000.0
7301,7301,Tangerine,100000,Comedy,en,4.832631,7/10/15,87.0,18000000.0
7302,7302,My Dear Desperado,800000,Romance,ko,1.049484,5/20/10,100.0,18000000.0
7303,7303,Monster's Ball,4000000,Drama,en,6.341187,11/11/01,111.0,18000000.0
7304,7304,Feds,18000000.0,Action,en,3.139282,10/28/88,90.0,18000000.0
7305,7305,Shrek the Third,160000000,Fantasy,en,14.072479,5/17/07,93.0,18000000.0
7306,7306,Bliss,18000000.0,Drama,en,1.262649,4/14/97,103.0,18000000.0
7307,7307,Hansel & Gretel,18000000.0,Comedy,en,2.186679,10/16/02,89.0,18000000.0
7308,7308,Midnight Cowboy,3600000,Drama,en,10.579988,5/25/69,113.0,18000000.0
7309,7309,The Blood of Heroes,18000000.0,Action,en,10.3371,10/19/89,100.0,18000000.0
7310,7310,Wild Tales,18000000.0,Drama,es,8.764888,8/21/14,125.0,18000000.0
7311,7311,Babylon A.D.,70000000,Action,en,9.273808,8/20/08,101.0,18000000.0
7312,7312,Shutter Island,80000000,Drama,en,15.813629,2/18/10,138.0,18000000.0
7313,7313,Confidential Assignment,8520000,Action,ko,1.75859,1/18/17,125.0,18000000.0
7314,7314,Hot to Trot,9000000,Comedy,en,1.99161,8/26/88,88.0,18000000.0
7315,7315,When Marnie Was There,18000000.0,Animation,ja,9.342061,7/19/14,103.0,18000000.0
7316,7316,After.Life,4500000,Drama,en,9.063797,4/9/10,104.0,18000000.0
7317,7317,Rules of Engagement,60000000,Action,en,10.278274,4/7/00,128.0,18000000.0
7318,7318,The Babadook,2000000,Drama,en,8.832788,5/22/14,93.0,18000000.0
7319,7319,A Monster Calls,43000000,Drama,en,24.483893,10/7/16,108.0,18000000.0
7320,7320,El truco del manco,18000000.0,Drama,es,0.191219,11/7/08,0.0,18000000.0
7321,7321,Chasing Ice,18000000.0,Documentary,en,8.883705,10/1/12,74.0,18000000.0
7322,7322,"Good Morning, Vietnam",13000000,Comedy,en,9.023282,12/23/87,121.0,18000000.0
7323,7323,Green Room,5000000,Horror,en,8.4702,4/15/16,95.0,18000000.0
7324,7324,G.I. Joe: Retaliation,130000000,Adventure,en,10.560608,3/26/13,110.0,18000000.0
7325,7325,Die Hard: With a Vengeance,90000000,Action,en,15.138855,5/19/95,128.0,18000000.0
7326,7326,Pelé: Birth of a Legend,18000000.0,Drama,en,6.979073,5/6/16,107.0,18000000.0
7327,7327,Valmont,33000000,Drama,en,8.40852,11/17/89,137.0,18000000.0
7328,7328,Scary Movie 4,45000000,Comedy,en,13.096692,4/13/06,83.0,18000000.0
7329,7329,The Expendables 2,100000000,Action,en,14.881566,8/8/12,103.0,18000000.0
7330,7330,Dick Tracy,47000000,Adventure,en,8.304776,6/15/90,103.0,18000000.0
7331,7331,Presumed Innocent,22000000,Drama,en,7.025657,7/26/90,127.0,18000000.0
7332,7332,School of Rock,35000000,Comedy,en,17.95142,10/3/03,108.0,18000000.0
7333,7333,The Cove,18000000.0,Documentary,en,12.492389,7/31/09,92.0,18000000.0
7334,7334,The Naked Gun: From the Files of Police Squad!,12000000,Comedy,en,15.698222,12/2/88,85.0,18000000.0
7335,7335,A Ghost Story,100000,Drama,en,24.339781,7/7/17,92.0,18000000.0
7336,7336,Judgment Night,18000000.0,Action,en,5.538671,10/15/93,110.0,18000000.0
7337,7337,Mobsters,23000000,Drama,en,12.511561,7/26/91,104.0,18000000.0
7338,7338,Side Effects,30000000,Thriller,en,11.645847,2/7/13,106.0,18000000.0
7339,7339,Aaja Nachle,18000000.0,Drama,hi,5.097788,11/30/07,146.0,18000000.0
7340,7340,Snowriders,18000000.0,Documentary,de,0.001223,10/17/96,96.0,18000000.0
7341,7341,Training Day,45000000,Action,en,13.664622,10/5/01,122.0,18000000.0
7342,7342,War Room,3000000,Drama,en,5.384163,8/28/15,120.0,18000000.0
7343,7343,Framed,18000000.0,Action,en,1.385902,2/25/88,101.0,18000000.0
7344,7344,Milk Money,18000000.0,Comedy,en,3.770115,8/31/94,108.0,18000000.0
7345,7345,King Kong Lives,10000000,Action,en,2.663294,11/21/86,105.0,18000000.0
7346,7346,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,5600000,Action,en,5.191425,6/3/65,138.0,18000000.0
7347,7347,Beyond the Reach,18000000.0,Thriller,en,10.072918,9/6/14,95.0,18000000.0
7348,7348,3000 Miles to Graceland,62000000,Action,en,4.76448,2/23/01,125.0,18000000.0
7349,7349,I Love You Phillip Morris,13000000,Comedy,en,5.773752,1/18/09,98.0,18000000.0
7350,7350,Doubt,20000000,Drama,en,9.278263,11/27/08,104.0,18000000.0
7351,7351,Afghan Star,18000000.0,Documentary,en,0.476791,6/26/09,87.0,18000000.0
7352,7352,Continental Divide,18000000.0,Comedy,en,2.931013,9/18/81,103.0,18000000.0
7353,7353,Remington and the Curse of the Zombadings,22361,Foreign,en,0.673247,8/31/11,96.0,18000000.0
7354,7354,Good Luck Chuck,25000000,Comedy,en,7.456047,9/21/07,101.0,18000000.0
7355,7355,Jacob's Ladder,25000000,Drama,en,8.176863,11/2/90,113.0,18000000.0
7356,7356,Raavan,4500000,Action,hi,1.160169,6/18/10,138.0,18000000.0
7357,7357,Shaft,4000000,Adventure,en,3.73688,7/2/71,100.0,18000000.0
7358,7358,Poltergeist,35000000,Horror,en,15.968492,5/20/15,93.0,18000000.0
7359,7359,My Stepmother is an Alien,20000000,Comedy,en,6.493525,12/9/88,108.0,18000000.0
7360,7360,Third World Cop,18000000.0,Action,en,0.003626,9/14/99,98.0,18000000.0
7361,7361,3:10 to Yuma,55000000,Western,en,18.079094,9/6/07,122.0,18000000.0
7362,7362,Skyfall,200000000,Action,en,20.309585,10/25/12,143.0,18000000.0
7363,7363,Lucie Aubrac,18000000.0,Drama,fr,1.122218,2/26/97,115.0,18000000.0
7364,7364,Pineapple Express,27000000,Action,en,8.461369,8/6/08,111.0,18000000.0
7365,7365,The Covenant,20000000,Action,en,12.72212,9/8/06,97.0,18000000.0
7366,7366,Beverly Hills Chihuahua 2,18000000.0,Family,en,3.58087,2/1/11,93.0,18000000.0
7367,7367,Mr. Mom,18000000.0,Comedy,en,10.693092,7/22/83,91.0,18000000.0
7368,7368,Jane Got a Gun,25000000,Action,en,8.826071,1/1/16,98.0,18000000.0
7369,7369,Doomsday,30000000,Action,en,13.436536,3/14/08,108.0,18000000.0
7370,7370,The Omega Code,18000000.0,Horror,en,1.789046,10/15/99,100.0,18000000.0
7371,7371,Burlesque,55000000,Drama,en,9.276539,11/23/10,119.0,18000000.0
7372,7372,Hugo,170000000,Adventure,en,14.046164,11/22/11,126.0,18000000.0
7373,7373,Carrie,1800000,Horror,en,9.277692,11/3/76,98.0,18000000.0
7374,7374,Thelma & Louise,16000000,Drama,en,14.785388,5/24/91,130.0,18000000.0
7375,7375,L'imbalsamatore,18000000.0,Foreign,it,1.40558,9/6/02,101.0,18000000.0
7376,7376,Kelly's Heroes,4000000,Adventure,en,8.418662,6/22/70,144.0,18000000.0
7377,7377,No Good Deed,13200000,Crime,en,24.644321,9/10/14,83.0,18000000.0
7378,7378,Lord of War,42000000,Crime,en,8.745216,9/16/05,122.0,18000000.0
7379,7379,Barely Lethal,18000000.0,Adventure,en,11.009871,4/30/15,96.0,18000000.0
7380,7380,Popstar: Never Stop Never Stopping,18000000.0,Comedy,en,5.28542,6/3/16,86.0,18000000.0
7381,7381,Woodstock,600000,History,en,3.624542,3/26/70,225.0,18000000.0
7382,7382,Savages,800000,Comedy,en,0.903061,11/23/06,100.0,18000000.0
7383,7383,Disconnect,10000000,Drama,en,12.18812,9/11/12,115.0,18000000.0
7384,7384,No Way Out,15000000,Action,en,11.457803,8/14/87,114.0,18000000.0
7385,7385,How High,12000000,Comedy,en,6.796277,12/21/01,93.0,18000000.0
7386,7386,Scanners II: The New Order,18000000.0,Horror,en,2.201123,6/28/91,104.0,18000000.0
7387,7387,The Art of the Steal,18000000.0,Comedy,en,8.436614,9/11/13,90.0,18000000.0
7388,7388,Special,1000000,Drama,en,2.003309,1/30/06,81.0,18000000.0
7389,7389,InAPPropriate Comedy,18000000.0,Comedy,en,3.097025,3/22/13,84.0,18000000.0
7390,7390,Whore,18000000.0,Drama,en,6.404093,6/21/91,85.0,18000000.0
7391,7391,Precious,10000000,Drama,en,8.293548,11/6/09,110.0,18000000.0
7392,7392,Terminator Genisys,155000000,Science Fiction,en,30.188198,6/23/15,126.0,18000000.0
7393,7393,Original Sin,42000000,Thriller,en,9.970359,8/3/01,118.0,18000000.0
7394,7394,Without a Paddle,19000000,Action,en,6.046516,8/20/04,95.0,18000000.0
7395,7395,The Verdict,16000000,Drama,en,9.596883,12/8/82,129.0,18000000.0
7396,7396,It Follows,2000000,Horror,en,20.359336,2/4/15,100.0,18000000.0
7397,7397,Vivre Sa Vie,64000,Drama,fr,11.30591,9/20/62,85.0,18000000.0
7398,7398,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,15800000,Animation,ja,1194.928,10/16/20,117,503063688.0
7399,7399,The Eight Hundred,80000000,War,zh,18.14,08/14/20,147,460919368.0
7400,7400,"Metallica: WorldWired Tour - Live in Manchester, England - June 18, 2019",18000000.0,Music,en,1.064,06/08/20,150,426900000.0
7401,7401,Bad Boys for Life,90000000,Thriller,en,128.139,01/15/20,124,426505244.0
7402,7402,Tenet,205000000,Action,en,124.4,08/22/20,150,363129000.0
7403,7403,Sonic the Hedgehog,85000000,Action,en,237.791,02/12/20,99,306766470.0
7404,7404,Dolittle,175000000,Family,en,45.937,01/01/20,101,245692007.0
7405,7405,Jiang Ziya: The Legend of Deification,18000000.0,Animation,zh,17.305,10/01/20,105,240656068.0
7406,7406,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),75000000,Action,en,125.078,02/05/20,109,201858461.0
7407,7407,The Croods: A New Age,65000000,Animation,en,322.1,11/25/20,95,168285000.0
7408,7408,Wonder Woman 1984,200000000,Action,en,263.939,12/16/20,151,165160005.0
7409,7409,Onward,200000000,Family,en,74.166,02/29/20,103,141592359.0
7410,7410,Soul,150000000,Animation,en,235.337,12/25/20,101,136384442.0
7411,7411,The Invisible Man,7000000,Thriller,en,37.7,02/26/20,124,130234661.0
7412,7412,The Call of the Wild,109000000,Adventure,en,62.736,02/19/20,100,107604626.0
7413,7413,The Yin-Yang Master: Dream of Eternity,18000000.0,Action,zh,13.606,12/24/20,132,69000000.0
7414,7414,Mulan,200000000,Adventure,en,203.69,09/04/20,115,66800000.0
7415,7415,Tolo Tolo,20000000,Comedy,it,11.801,01/01/20,90,52186426.0
7416,7416,Greenland,34000000,Action,en,85.396,07/29/20,120,47800000.0
7417,7417,Fantasy Island,7000000,Horror,en,35.051,02/12/20,109,47078545.0
7418,7418,Trolls World Tour,18000000.0,Family,en,97.286,03/11/20,90,47000000.0
7419,7419,The New Mutants,67000000,Horror,en,90.422,08/26/20,94,45534613.0
7420,7420,The Grudge,10000000,Horror,en,23.135,01/01/20,93,42800000.0
7421,7421,Monster Hunter,60000000,Action,en,280.678,12/03/20,104,42145959.0
7422,7422,After We Collided,18000000.0,Romance,en,281.147,09/02/20,105,42000000.0
7423,7423,Underwater,50000000,Action,en,42.504,01/08/20,95,40882928.0
7424,7424,Peninsula,17000000,Action,ko,164.102,07/15/20,116,39657073.0
7425,7425,Unhinged,33000000,Action,en,23.333,07/16/20,90,39238300.0
7426,7426,The Confidence Man JP: Princess,18000000.0,Comedy,ja,3.712,07/23/20,124,35762324.0
7427,7427,Deliver Us from Evil,12000000,Action,ko,11.466,08/05/20,108,34662454.0
7428,7428,Bloodshot,42000000,Action,en,55.129,03/05/20,110,33542457.0
7429,7429,Invasion,8819200,Science Fiction,ru,44.004,01/01/20,129,32104054.0
7430,7430,Honest Thief,18000000.0,Thriller,en,124.926,09/03/20,99,31220247.0
7431,7431,Ala Vaikunthapurramuloo,14000000,Action,te,10.642,01/12/20,165,28859072.0
7432,7432,Vanguard,18000000.0,Action,zh,199.807,09/30/20,107,27900000.0
7433,7433,Like a Boss,29000000,Comedy,en,21.304,01/09/20,83,26925979.0
7434,7434,Roald Dahl's The Witches,18000000.0,Family,en,198.954,10/25/20,106,26900000.0
7435,7435,Emma.,18000000.0,Comedy,en,37.552,02/13/20,125,25155355.0
7436,7436,Digimon Adventure: Last Evolution Kizuna,18000000.0,Animation,ja,86.686,02/21/20,94,24200000.0
7437,7437,Gretel & Hansel,5000000,Horror,en,23.727,01/30/20,87,22059211.0
7438,7438,Another Round,5150000,Comedy,da,34.644,09/24/20,117,21700000.0
7439,7439,Violet Evergarden: The Movie,18000000.0,Animation,ja,33.781,09/18/20,140,20339624.0
7440,7440,Brahms: The Boy II,10000000,Horror,en,63.914,02/20/20,86,20311536.0
7441,7441,Fate/stay night: Heaven's Feel III. Spring Song,18000000.0,Animation,ja,16.419,08/15/20,120,20150000.0
7442,7442,The Turning,14000000,Horror,en,17.442,01/23/20,94,18472775.0
7443,7443,Bye Bye Morons,9700000,Comedy,fr,13.23,10/21/20,87,16955173.0
7444,7444,The War with Grandpa,18000000,Comedy,en,22.135,08/27/20,98,16262351.0
7445,7445,Freaky,5000000,Comedy,en,47.696,11/12/20,102,15104310.0
7446,7446,Father There Is Only One 2,4000000,Comedy,es,19.256,07/29/20,96,14871307.0
7447,7447,Nomadland,5000000,Drama,en,39.312,12/04/20,108,14784114.0
7448,7448,The Way Back,18000000.0,Drama,en,18.84,03/05/20,107,14590514.0
7449,7449,Children of the Corn,800000,Horror,en,2.866,10/17/20,93,14568989.0
7450,7450,Promising Young Woman,18000000.0,Thriller,en,34.36,12/13/20,114,13868965.0
7451,7451,#Alive,6300000,Action,ko,35.187,06/24/20,98,13416285.0
7452,7452,Fire,7000000,Action,ru,13.275,12/24/20,120,12916151.0
7453,7453,Street Dancer 3D,9204790,Drama,hi,5.009,01/24/20,146,12589965.0
7454,7454,Steel Rain 2: Summit,18000000.0,Action,ko,5.352,07/29/20,132,12329960.0
7455,7455,Howling Village,18000000.0,Horror,ja,8.467,02/07/20,108,12175665.0
7456,7456,Uriyadi,3997866,,ml,0.617,01/17/20,136,11327287.0
7457,7457,30 Days Max,13000000,Comedy,fr,12.719,10/14/20,87,11208529.0
7458,7458,Malang,7907534,Romance,hi,4.416,02/06/20,135,11136444.0
7459,7459,UFC 246: McGregor vs. Cowboy,18000000.0,,en,1.455,01/18/20,180,11087629.0
7460,7460,Crayon Shin-Chan: Crash! Rakuga Kingdom and Almost Four Heroes,18000000.0,Animation,ja,7.415,09/11/20,103,11000000.0
7461,7461,Bigfoot Family,17520000,Animation,en,19.123,07/23/20,97,10855626.0
7462,7462,Impractical Jokers: The Movie,3000000,Comedy,en,13.154,02/21/20,92,10700000.0
7463,7463,Nightlife,18000000.0,Comedy,de,7.229,02/13/20,111,10349294.0
7464,7464,Me Against You: Mr. S's Vendetta,75000,Comedy,it,6.385,01/17/20,64,9500000.0
7465,7465,365 Days,18000000.0,Drama,pl,60.828,02/07/20,116,9458590.0
7466,7466,Scoob!,18000000.0,Animation,en,66.236,07/09/20,94,9430580.0
7467,7467,Okay! Madam,18000000.0,Comedy,ko,7.201,08/12/20,100,9341543.0
7468,7468,10 Days Without Mum,18000000.0,Comedy,fr,7.531,02/19/20,104,9305412.0
7469,7469,Les Blagues de Toto,6438600,Comedy,fr,3.19,08/05/20,84,8859185.0
7470,7470,The Hunt,14000000,Action,en,39.674,03/11/20,90,8621288.0
7471,7471,Come Play,9000000,Horror,en,25.371,10/28/20,96,8119285.0
7472,7472,Let Him Go,18000000.0,Drama,en,17.352,11/05/20,114,7997460.0
7473,7473,Directly Kakha,18000000.0,Comedy,ru,2.967,11/12/20,110,7758221.0
7474,7474,Downhill,18000000.0,Drama,en,11.771,02/06/20,87,7547254.0
7475,7475,De Gaulle,18000000.0,History,fr,10.955,03/04/20,108,7142214.0
7476,7476,Antebellum,15000000,Horror,en,63.113,09/02/20,105,7060384.0
7477,7477,Spycies,18000000.0,Animation,fr,22.904,01/11/20,96,6928960.0
7478,7478,Jim Button and the Wild 13,20000000,Adventure,de,5.638,10/01/20,110,6700000.0
7479,7479,Lindenberg! Mach dein Ding,18000000.0,Music,de,4.333,01/16/20,139,6404964.0
7480,7480,Hotel Belgrade,18000000.0,Comedy,ru,5.269,03/05/20,107,6237973.0
7481,7481,Beasts Clawing at Straws,18000000.0,Mystery,ko,51.811,02/19/20,108,5707415.0
7482,7482,Mama Weed,5080800,Drama,fr,8.244,09/09/20,104,5413054.0
7483,7483,Chernobyl: Abyss,9100000,Drama,ru,972.965,10/15/20,136,5370393.0
7484,7484,Poly,18000000.0,Family,fr,3.877,06/10/20,102,5236154.0
7485,7485,Divorce Club,9466480,Comedy,fr,8.54,07/14/20,108,5127426.0
7486,7486,The Kangaroo Chronicles,18000000.0,Comedy,de,6.837,03/05/20,92,5081127.0
7487,7487,Made in Abyss: Dawn of the Deep Soul,18000000.0,Animation,ja,20.888,01/17/20,105,4971635.0
7488,7488,Intruder,18000000.0,Mystery,ko,5.696,06/04/20,102,4751103.0
7489,7489,The SpongeBob Movie: Sponge on the Run,60000000,Family,en,212.917,08/14/20,95,4700000.0
7490,7490,100% Wolf,18000000.0,Animation,en,112.935,06/26/20,96,4608579.0
7491,7491,My Spy,18000000.0,Family,en,22.217,01/09/20,99,4418501.0
7492,7492,Mr. Zoo: The Missing VIP,18000000.0,Comedy,ko,4.402,01/22/20,114,4354691.0
7493,7493,The Rental,18000000.0,Horror,en,72.432,07/23/20,88,4296804.0
7494,7494,The Empty Man,18000000.0,Horror,en,52.979,10/22/20,137,4176641.0
7495,7495,Varane Avashyamund,587640,Comedy,ml,3.997,02/07/20,145,4139731.0
7496,7496,Persian Lessons,18000000.0,War,de,22.15,04/17/20,127,3825668.0
7497,7497,Yakari: A Spectacular Journey,18000000.0,Animation,fr,6.084,08/12/20,82,3790930.0
7498,7498,The Wretched,18000000.0,Horror,en,15.316,03/09/20,95,3758846.0
7499,7499,Kidz,18000000.0,Comedy,it,5.444,01/23/20,97,3700000.0
7500,7500,Lassie Come Home,18000000.0,Adventure,de,54.793,02/20/20,100,3666620.0
7501,7501,Summer of 85,6900000,Romance,fr,20.468,07/14/20,101,3600000.0
7502,7502,Follow Me,18000000.0,Horror,en,21.494,07/16/20,88,3551439.0
7503,7503,Radioactive,18000000.0,Drama,en,14.647,03/11/20,111,3507755.0
7504,7504,18 Presents,2500000,Drama,it,12.94,01/02/20,114,3486375.0
7505,7505,The Last Full Measure,20000000,War,en,13.172,01/23/20,110,3364426.0
7506,7506,Dragon Rider,17830000,Animation,en,19.905,10/15/20,100,3175644.0
7507,7507,The Wedding Unplanner,18000000.0,Comedy,es,18.315,02/14/20,110,3069303.0
7508,7508,The Speech,18000000.0,Comedy,fr,7.973,09/01/20,87,3044720.0
7509,7509,Ava,18000000.0,Action,en,250.397,07/02/20,96,2987741.0
7510,7510,My Cousin,10854516,Comedy,fr,5.269,09/30/20,107,2982559.0
7511,7511,Relic,18000000.0,Horror,en,18.016,07/03/20,89,2902552.0
7512,7512,Vendors' Meeting,18000000.0,Comedy,tr,2.952,02/20/20,115,2723347.0
7513,7513,The Lodge,18000000.0,Drama,en,30.933,01/16/20,108,2679585.0
7514,7514,Sifir Bir,18000000.0,Action,tr,1.583,01/10/20,98,2536753.0
7515,7515,The Morning After,4327440,Comedy,fr,4.573,08/19/20,97,2513010.0
7516,7516,Supernova,18000000.0,Romance,en,31.544,11/20/20,94,2506542.0
7517,7517,"God, You’re Such a Prick",18000000.0,Romance,de,5.471,10/01/20,98,2430000.0
7518,7518,Calamity,18000000.0,Adventure,fr,4.821,10/14/20,82,2239791.0
7519,7519,The Outpost,18000000,War,en,25.128,06/24/20,123,2133452.0
7520,7520,The ABCs of Love,18000000.0,Comedy,fr,6.493,10/07/20,89,2033629.0
7521,7521,The Fantastic Journey of Margot & Marguerite,18000000.0,Comedy,fr,4.918,07/14/20,89,1822472.0
7522,7522,Josée,18000000.0,Romance,ko,7.814,12/10/20,117,1709980.0
7523,7523,Little Vampire,18000000.0,Animation,fr,3.629,10/21/20,82,1680146.0
7524,7524,Saint Maud,18000000.0,Drama,en,14.635,10/09/20,85,1640866.0
7525,7525,Minamata,18000000.0,Drama,en,16.759,03/13/20,115,1623809.0
7526,7526,Kalashnikov AK-47,3500000,War,ru,37.66,02/20/20,105,1593464.0
7527,7527,DeMarcus Cousins Presents Boogie's Comedy Slam,409000,Comedy,en,1.445,07/20/20,69,1500000.0
7528,7528,Side Effect,18000000.0,Horror,ru,4.684,11/05/20,93,1500000.0
7529,7529,Third Year Debut: The Documentary of Hinatazaka46,18000000.0,Documentary,ja,1.092,08/07/20,90,1430103.0
7530,7530,Açaí,1410384,Comedy,pt,0.6,02/07/20,0,1410384.0
7531,7531,Happiest Season,18000000.0,Romance,en,25.532,11/26/20,102,1401954.0
7532,7532,Max und die wilde 7,18000000.0,Family,de,1.47,08/06/20,87,1369679.0
7533,7533,The Assistant,18000000.0,Drama,en,14.803,01/31/20,88,1338881.0
7534,7534,The Perfect Candidate,18000000.0,Drama,ar,8.546,03/06/20,104,1338195.0
7535,7535,The Nest,18000000.0,Drama,en,12.199,05/08/20,107,1200000.0
7536,7536,True to the Game 2,18000000.0,Thriller,en,4.259,11/06/20,93,1181823.0
7537,7537,Misbehaviour,18000000.0,Drama,en,11.219,03/12/20,107,1073290.0
7538,7538,Love and Monsters,30000000,Comedy,en,63.737,10/16/20,109,1070714.0
7539,7539,Love Likes Coincidences 2,2100000,Romance,tr,3.497,01/31/20,120,1033730.0
7540,7540,Synchronic,18000000.0,Science Fiction,en,16.525,10/23/20,101,1019041.0
7541,7541,Zindagi Jhand Hai,56000,Romance,en,1.4,04/15/20,67,1001034.0
